"","FLAGS_0","FLAGS_3","FLAGS_12","FLAGS_36","LILAC_0","LILAC_3","LILAC_12","LILAC_36","SCOPE_0","SCOPE_3","SCOPE_12","XEROX_0","XEROX_3","XEROX_12","HUMOR_0","HUMOR_3","HUMOR_12","IMAGE_0","IMAGE_3","IMAGE_12","IMAGE_36","REMIX_0","REMIX_3","REMIX_12","REMIX_36","BLUSH_0","BLUSH_3","BLUSH_12","BLUSH_36","VIDEO_0","VIDEO_3","VIDEO_12","VIDEO_36","KAYAK_0","KAYAK_3","KAYAK_12","KAYAK_36","LAKES_0","LAKES_3","LAKES_12","RELIC_0","RELIC_3","RELIC_12","RELIC_36","VISTA_0","VISTA_3","VISTA_12","VISTA_36","SHAWL_0","SHAWL_3","SHAWL_12","QUART_0","QUART_12","QUART_36","VENUE_0","VENUE_3","VENUE_12","VENUE_36","MAGIC_0","MAGIC_3","MAGIC_12","MAGIC_36","PATCH_0","PATCH_3","PATCH_12","FENCE_0","FENCE_3","FENCE_12","FENCE_36","RADIO_0","RADIO_3","RADIO_12","TANGO_0","TANGO_3","TANGO_12","INTRO_0","INTRO_3","INTRO_12","INTRO_36","POETS_0","POETS_3","POETS_12","POETS_36","IVORY_0","IVORY_3","IVORY_12","IVORY_36","WALTZ_0","WALTZ_3","WALTZ_12","WALTZ_36","DAISY_0","DAISY_3","DAISY_12","JUROR_0","JUROR_3","JUROR_12","JUROR_36","ELBOW_0","ELBOW_3","ELBOW_12","ELBOW_36","LASSO_0","LASSO_3","RODEO_0","RODEO_3","RODEO_12","RODEO_36","TOPAZ_0","TOPAZ_3","FOGGY_0","FOGGY_3","FOGGY_12","FOGGY_36","NURSE_0","NURSE_3","NURSE_12","GLASS_0","GLASS_12","HUMAN_0","HUMAN_3","HUMAN_12","HUMAN_36","ORBIT_0","ORBIT_3","FILMS_0","FILMS_3","FILMS_12","EAGLE_0","EAGLE_3","EAGLE_12"
"C46798",23.537777554749,24.1142783443176,23.4584347755791,23.6835722895351,23.7637847635047,23.8347989288224,23.4285698794469,23.0261188219096,22.1901462860524,22.4729233207213,22.1925366388058,23.2688704830878,22.9427387421027,22.6867437268861,23.8652833929038,24.222008750737,24.1084730903787,23.7157678580655,23.465458418043,22.9055210555901,23.8460922413921,24.3096237293465,23.9071758293003,23.6451648655666,23.5735859405081,22.861442680544,23.3683240786403,22.9509374335986,23.9789376914831,22.0221842402977,22.3187772365431,22.1133088189338,22.1226406582164,23.1607090026425,23.4599060876459,22.8158357167577,23.7470231879118,21.0859003119943,22.9672422687685,21.9492856357062,23.253525806357,23.5178578594227,23.1594439290583,23.1864156362177,23.2510223413837,23.7746601983639,22.9666635112037,23.3863452409479,23.7435927324154,23.7110913762958,23.3542668717785,24.8555123921594,23.4535713215762,23.5650526736532,22.1557928742365,22.9414067691781,22.5592503416094,23.2920474702481,23.0605854463174,22.8828917090146,23.6338208379959,22.9425767868827,23.8016476810051,23.5031281631449,23.4823628743759,24.081489777073,23.8053901325348,23.8329145380789,23.6420306433033,22.8832656437764,22.25766694466,22.5762015277906,22.6749603095398,23.6390475298539,22.4783064998811,22.7828960573701,23.4057244831866,23.0004304083655,22.4302713254045,22.9643733041476,22.9990255612573,22.8148818515741,23.1392393787334,23.9895124793489,24.1244684407774,23.5734278419318,23.4521565139615,23.836580804061,23.3795457414136,24.3062909205576,23.2205945742652,22.417636737966,22.8760426824461,22.510740992156,23.8181078890792,23.9860189916059,23.9196663347179,23.6568549271414,24.3187477284366,23.1231327991561,23.6342923732237,23.9933000167539,22.9563325500303,21.9827238154209,24.3610142118165,23.1818039147307,23.5038219780616,23.3982904304067,23.7110776137692,23.8667187173879,23.7072403159775,23.2437649650806,23.428514420665,23.2810392990892,23.9062077316948,23.7559409252459,24.2446477903718,23.7433662243828,23.5216676475743,24.3741712172284,23.8795578237073,24.4950740276338,23.8045900364109,24.0743786529571,24.1650785779206,23.638719496514,23.512726600535,23.8816584363324,24.3082454164571,24.4443600321252,24.1426222046422
"C52453",26.1529631250733,25.9155081505014,26.3852574707492,26.5274864319839,25.5702339639937,25.5197818843378,26.4582736795579,26.0878726278201,25.4235288699421,25.2230795986027,25.1789823918908,25.0840202170877,24.9248803551818,25.4712769270509,25.8039638643702,25.5484628246186,25.7039715664413,26.0842548154711,24.536687364829,25.799391216826,26.7365694637422,26.0272724341701,25.7019533237095,26.178447697887,26.4419007540044,25.5735813179885,25.0731954178059,26.2423472491026,26.5494930403415,25.8378741777782,24.7251663126347,26.0783842448756,26.6270767269524,25.2546248433123,24.6032595906868,25.7340866921736,26.0644451061051,25.5988226348211,25.1923343578254,25.8615500205093,25.7874303313724,25.2214912456734,26.0784223601236,26.0508573415457,25.6706846641709,25.2934034483624,26.4011529543559,26.5390245918232,25.4334392482417,25.1460168565531,26.3875977139906,26.3968647424524,26.1195245574256,26.2579028444208,25.3395410974681,24.569636960176,25.4528145846542,25.7844347608729,24.8226738094605,25.2847982657866,26.2905698598242,25.727940287596,25.4507529008787,25.6847922728448,25.17165449203,26.2190748480515,25.2591013096902,26.0941373008965,26.1154412329088,25.7031857562509,25.5746428373606,25.7116836708603,26.0102470533586,25.9618016952814,25.8431103140238,25.9312259787469,26.0026756311836,26.0369114096104,26.5208722138568,25.7374186972914,26.3926883334832,25.9573512142534,25.7569408634479,25.740962535789,25.6300349963974,26.3050857977682,25.7797748518404,25.7684933934048,25.4974672905396,25.6780355948185,25.8050876877274,25.3246118285883,25.3404665287276,25.5649651359825,25.9254500375869,26.0467713156495,25.9123761686319,25.4504269566335,25.5443654865292,25.6356041035432,25.2222411178078,25.5113331850626,25.6857386065153,25.5764018828699,25.7333361543037,24.5076509387025,25.393657151415,25.3368489330485,26.5340376833318,26.4489255299654,25.4973175613474,25.6016434031807,25.5384299235758,25.636214818434,25.2676868234345,24.8062590255838,25.4013706897676,25.9588095126254,26.1586190868928,26.0031139943996,25.7230934475007,25.6812009798234,25.4951168581369,25.8945661553196,25.8652937777365,25.3975519119243,25.1773107957066,25.6103925086074,26.4929235471696,26.0218426041347,26.2543589938087
"C46799",23.2554614305254,24.0164482027178,23.1315623147382,23.5096389896,23.8580607928707,23.7736159338262,23.3930239182859,22.8217500463479,22.0301451089954,22.49542712777,22.256358727221,23.2511719088793,22.8419704477967,22.8004609395919,23.4714451365504,24.0518773741882,23.9524641712821,23.2851239152721,23.4608653038827,22.9036439486246,24.0397149486486,24.178386451455,23.7219391193464,23.3829796330762,23.1681380273473,23.5685236234346,23.1137420071049,23.5585675032574,23.800973935395,21.9800339076287,22.4121126371605,21.9412303337704,21.8855500417702,22.9799170687393,23.3033581053096,22.584293447751,23.4601201353893,21.3511948288828,22.7269022695773,21.8574734502922,23.4905414574096,23.7358124713301,23.6816323000802,23.7422972018711,23.0765571158211,23.5925837535103,22.8366130658669,23.0606761438851,23.4553377567758,23.4736636410726,23.0767322684131,24.6760389498633,23.4938747455175,23.4509252817676,22.0622546872458,22.8209617002956,22.1705519521593,22.9751288323253,22.9212758212027,22.6592679751852,23.6128364462218,22.6188581889297,24.0493008423533,23.3116768160806,23.3915176292143,24.4128967055154,23.8742651946199,23.7346899833876,23.7800289673877,22.6976043530395,22.3786880402078,22.3739226619062,22.4758580878815,23.684297253971,22.2640685680602,23.012026014997,23.0917238166912,23.3121478677886,22.8848025139045,22.8422072227693,22.8360031474942,22.7297993319241,22.790188586559,24.1693396830898,23.6244891543766,23.7744008118278,23.1242923621673,23.5075444839207,23.1747710445525,24.2169204779437,23.0440526986118,22.8422680411855,23.3662719152187,22.9288320685675,23.7420707988037,23.7670169203176,23.7870132673528,23.6298302832929,24.327222039756,23.4157498904816,23.7499164711756,23.7669140351422,22.9838935096071,22.7113756324078,24.0068978739806,22.7237852889152,23.2179421716894,23.2384094044893,23.39208232791,23.8381975325099,23.430801411933,22.9793526210865,23.0525886134345,23.302521512187,24.0886467290633,23.4852322033892,24.2257996460428,23.4047443812193,23.4753220361924,24.2688239490045,23.7178681027669,24.3535488070746,23.5541424181077,24.3679192635049,24.5725971931175,23.7173645361977,23.5145878944696,23.6032077395014,24.5124654828383,24.1502403298773,23.9098095113682
"C48258",24.8480889716631,25.6166316244314,25.1105597735633,25.2561551200699,25.0002209807814,24.3639804500975,25.6164792953858,25.120682752121,24.5653115355259,25.3429817981946,25.0916665225788,24.8051026490653,25.2434693592621,25.0713400949732,25.3859542698715,25.3945033851828,25.4667951656955,25.3688355982336,24.544129848572,25.6229778888219,25.7485084824162,24.9029497046065,24.6743373308497,25.9588285360987,25.8076018680082,25.2302617789199,24.653646762731,25.8878604771129,25.9076165007759,24.350874318662,24.3079002155946,25.1345323898347,25.6801757819406,24.3565339108719,24.6058902327595,25.759891839485,25.5449100898527,24.5836916773126,25.0014329355209,25.3714981639218,25.1338345687663,25.3556855326686,25.6988251414852,25.4707364399081,25.0855917521162,25.6168030034227,25.3419745340519,25.5666578676659,25.3290454507347,25.6364563546593,25.7113592466587,26.2041469248628,25.9458136919017,26.5989939849803,24.9183562854953,25.3489411184504,25.8904760020297,25.9446690827155,25.0485314413331,25.3739020908071,25.8844074564374,25.4625042695936,25.1287910823575,25.1795027647083,25.1624140723077,25.150569766189,25.0280653978896,25.9055305121122,26.3656601814056,25.0886252183807,25.0999586888494,25.2783572880843,24.6941599754838,25.293527076891,25.5518429485707,25.2728275217204,25.7476141294996,25.553325785275,26.2090487313244,25.5482852485029,26.0510336499573,25.4260424239979,25.5456109684501,25.1321021128502,25.6867258836618,25.9473929489154,25.5804784872284,25.9705340751819,25.5363741043509,25.9428099608528,25.5316240676625,25.1769075412342,25.1486081545739,25.0037975339929,25.4733704572111,25.4776347616944,25.4915583261729,26.0930949685255,24.6771199035833,24.6975003204355,24.9343075391183,24.5154538163318,25.3042688699131,25.6844124097076,26.0114828656571,25.1763997761978,25.6070626239383,25.164245441235,25.6722644381708,25.3631601076263,24.5934437839201,24.7718091124484,24.9588601233583,25.1761465116178,24.9412969697799,25.3246976575464,25.609050877799,25.6035749597225,25.680050519452,25.6403457878065,25.5664928530024,25.721325985838,26.118949941557,25.5814892037045,25.3374427864934,24.3404600088983,24.9640287187403,24.7527336405767,25.7792243984864,25.1789553504615,25.5064834989895
"C35628",19.9994839597667,19.9095723151286,19.4324175219525,19.6825934593597,19.825364106032,19.3180948105966,20.3006999905474,19.5516312920033,20.396561928797,20.0414800227075,20.0529712901989,20.4914264551281,20.1892514836957,20.1016897639512,20.9609359333602,19.6566710037967,20.0870367469578,21.0157988705909,19.714619493784,20.4872296508705,20.84100298913,20.2061188898253,19.5736213022923,20.3351078963905,20.2348361381413,20.5780897815203,20.6502085690147,20.905234208903,21.0709548925284,19.7746423042013,18.8845014565737,20.062399303417,21.0212775497566,19.1524532050087,19.0239979434329,20.2209379928131,19.8152112800026,18.895729104852,18.7131951829723,19.7559665890141,20.7120122217266,19.8195866117192,20.0540358841065,20.6336994661542,19.918684205019,19.1908446725119,19.7825999569231,20.1094353481968,20.2662626891879,19.9336099805238,20.4605108906505,21.6951785803922,21.2289537020247,21.7282913183051,19.8678623874661,20.0624124795685,20.6390703900035,20.7520424752717,20.2868701859671,20.5082880515261,20.4520059047787,20.3034920322598,20.7910197670444,20.0576863886559,20.2038354726131,20.8572224590096,19.3958520663451,20.5369320448494,20.8353889230151,20.1404665854471,19.7916382681048,20.1313772080539,20.5432801473629,19.9711800615436,20.8142687384979,20.0646848823543,20.2495914903628,20.4167789760063,21.6401226690491,19.7541877835193,20.8281318344114,20.0024291006366,20.405445857563,20.7486326485748,20.8917280883881,20.9041083079287,21.0798187361163,20.8841764826173,20.5726659984848,20.7733034327451,20.8914255061516,20.103853811723,20.0072285216953,19.8725862119132,20.7400228182541,20.0809502139823,20.1180133450627,20.3977999542842,19.912070666389,19.8332607249207,19.8769904929587,19.4275317822938,20.8633703649426,21.2902506411433,21.1661728920601,20.2000508722766,20.7235534621319,20.5784574613573,20.3635712060345,20.6394837980224,19.8192529176672,19.4084956040068,20.428266107858,20.8469135442491,20.1236768648636,20.692417137921,20.3085212399477,20.8168211709663,20.9351830382795,20.8744823761541,20.4689809420247,21.1177014337528,21.3583754070985,21.0260134262944,20.2702302996892,19.9175745829277,19.5883102115068,19.9117430683311,21.4252712328721,20.7642884873098,22.0673522940075
"C36602",19.6916242618466,18.6128864905617,19.5533761791612,18.714027459945,NA,NA,18.371283185473,16.3508010915687,18.5012113112815,17.4054157326506,17.6189016414475,NA,15.6843651070695,17.2676645375011,19.1990300584449,18.2260640464154,NA,NA,NA,17.2592927188809,NA,18.1556039027972,NA,19.8719473381042,19.2191448813108,19.1255950875115,18.2516580767463,18.8681593991481,18.2735087869968,18.5635240118679,NA,18.5302043737018,18.2176690315579,16.9834946709365,NA,NA,18.2023630029633,17.9082342778051,NA,20.0638519080298,17.8509559462151,NA,18.3146850209217,NA,17.6381035422157,17.5986123084626,19.3296211752176,18.5009041062619,18.0556054887816,16.5255055158593,17.9950604670327,19.3068827470769,NA,20.6219785128263,NA,NA,NA,18.4941446220856,NA,NA,NA,NA,19.3262539148349,17.7946633513971,18.6542828908464,18.152161033666,NA,18.8934141184994,19.2968602088976,NA,17.1310128914396,18.3023444006028,17.6369927236169,NA,19.0569736910092,17.1034927221317,18.9798019644617,19.6626057958166,20.1498984175471,17.8464881740507,20.0980757884881,18.9781518249482,NA,NA,NA,17.3653142982373,NA,19.0571085884477,17.3845476877446,NA,19.1701255574908,18.6665256887303,18.8795503454146,20.2809893341221,20.4620329017933,18.8218829521438,18.8472347839281,19.3181654403824,18.6618372348115,17.3781085454524,18.1366657563127,17.2929686296172,18.491093665695,20.310368702736,18.9818292460434,NA,NA,NA,18.5422913062519,17.6170297576823,18.6958943400112,19.2109067326926,NA,19.1116502152454,18.9203121441157,19.0252071653911,NA,19.1154704439335,17.9947898479758,18.7522172886814,18.4523739769422,18.7703864447374,18.8190470491976,18.5976561408823,NA,16.4117426797886,16.8386499727783,18.081733075304,20.2121163585761,18.2310336301681,NA
"C21184",23.0051538743559,24.591960900537,22.4242516497688,23.1874538691786,22.2905740781004,23.5308636273026,22.6076664645067,22.1465692972148,NA,22.1005622510286,22.7530702212881,22.0629535860327,NA,21.3937303298001,22.3402282641661,23.2900111104399,22.9643212998559,23.1747931367028,23.4303974204518,NA,NA,24.524478108308,22.2581332409751,22.6236388437223,24.6218455233035,22.2467014623547,24.6865476529993,22.0356867952846,23.6583259062748,19.7348633984318,NA,NA,NA,NA,22.258675577485,21.0527305539209,NA,NA,24.9868680133403,21.5784454832904,22.4822609390714,22.1595363189755,22.1969919625487,21.2402829972123,23.1146653367421,25.3668159055062,23.0244445876452,22.4853048126044,21.9658233806044,22.483345171357,23.2385799641983,23.5970121658172,22.4461726154975,24.6467164646588,21.0372439656269,20.8274186903584,NA,19.9196271496454,22.0623110200976,21.3453343135652,21.584432238099,NA,21.7357943985992,21.5834758048614,24.6858324787454,22.6483371728288,22.1400695979389,23.6114142366207,22.7632376989042,NA,NA,NA,NA,NA,21.7044280078776,21.4302835780383,23.8855848573695,22.1086680177611,23.9655459878356,NA,22.3997199254312,NA,NA,20.464114945063,22.3236785038964,NA,23.2738913328616,22.2188936914041,24.3697745105492,22.253710455775,NA,21.2054985589943,22.2612427250457,22.2716231710414,22.4196632022902,22.9607380123464,23.5419380350193,24.3158753851006,22.8664160319122,21.4954290797075,22.3160594085636,23.3459004632887,22.1011514511806,21.9649788838998,24.9685855024984,24.7024144202779,24.6044806114708,25.1514167198371,20.7623609499387,22.0644645133468,23.0742946933903,23.6042717872015,NA,23.1364758272521,23.6634892654056,22.7812232216365,22.5500074025908,NA,22.0316157318549,23.3164110878112,22.3468797038668,24.5982791532713,NA,23.6817702910438,22.4099800081869,NA,NA,23.4927933897099,23.884403357184,23.7629702709272,23.7715879992076
"C52683",22.694466503929,23.1388250271301,23.1273479665367,23.3210223563707,22.5066915943837,22.0215313856684,23.6836464941544,22.077304057187,22.255743498199,22.0274359553388,21.8877319326036,21.8364510754272,21.9177657696307,22.2338481339079,22.2019327510085,22.8683958717048,22.7013813465292,23.0492920334711,21.2095283295244,22.059490029138,24.2298954961411,22.999794294085,22.7503958211829,22.9845370197535,23.2812296596658,22.5001032185906,21.839354127647,23.2327646159361,23.2930948219565,22.4259747068039,20.8100035772197,22.4370271337512,23.0353364267701,22.4532028010846,21.6057367652754,22.2470527798957,23.8352411579021,22.064350368703,22.1729944904865,22.7106319941626,22.4497468930032,22.2305253628626,22.7469081064607,23.0030565032897,23.1583526645587,22.1724632185977,22.9680873761263,23.4063830513528,23.09508469113,22.1552416383374,23.3757574853267,23.4324012092311,23.228843345718,23.8734860742051,21.9890001253429,21.467144306338,21.921416757704,22.6291304608029,21.4856327985443,21.0341763146495,22.9080892981112,21.5783611733139,23.7713764240631,23.2040660074932,22.5712279200998,22.9086255219611,21.9403498045973,23.6241609179748,22.8522816574878,22.1887684156618,22.3699250364961,22.5126903169234,22.6827312512827,22.6312967523984,22.3020746471724,22.4809218156173,22.630380231141,22.2008193008841,22.7179121238047,22.4406824026551,22.9919369774661,22.4825174871286,22.3486827754202,22.9257496419194,22.6756097224256,23.140675958596,22.8639191202005,21.3402945583715,21.7114812950124,22.4064097823,22.1420412872026,22.9290116525817,22.4701683131148,22.8723774816184,23.1311138728896,23.0980936238193,23.0965887355761,22.5596690608523,22.2262269564439,21.5534108678831,21.7267815189058,22.1116250653926,22.7357706455228,22.5487666525206,22.6042086588562,21.1682399636635,21.7635848050557,21.7343308921749,23.0822694216485,23.1106215787971,22.139526684265,22.0002386921726,22.1342906274848,22.0397604570209,22.2396940830026,22.0022312963687,21.9939946108006,22.6722913106776,22.8446883352351,22.3543607751039,22.4732950149702,22.832692455935,22.3227233985863,22.8638714928114,23.2105502164721,22.3077811472867,21.8723130340309,22.6748708981409,22.8549716493886,22.7911442040525,22.9228440534792
"C52632",17.4237806917426,18.3516121809737,16.9947732778129,17.7332868080411,18.7413748136144,18.4227259265518,19.2422460549733,16.7332801870305,17.5044776351947,17.923495786928,17.770721956714,17.7665547890901,17.8555498411687,NA,19.1253428354641,19.6113688693672,19.5416940844657,NA,18.1753107579847,NA,18.6223271330443,20.7729363134633,NA,19.7085922192383,19.1527180888963,18.1863512508426,18.5358145244547,17.9151266120383,NA,16.2101005445533,NA,NA,NA,19.0023508063568,18.9483415634679,NA,19.4086842502624,NA,17.3159544130671,NA,18.1125260479687,17.3331728247087,17.8645065843414,17.2035105111594,19.811155151528,19.2805419785664,18.2675411014825,18.9977638693299,19.6647302484734,NA,NA,19.6409156764087,18.9703839880458,20.9795905672323,18.2516719442137,18.2969654833053,18.2421646292561,19.9373637618469,18.9432273608754,NA,18.4493985541334,16.4789117841529,NA,17.570633990927,19.388414661471,19.8939147308059,18.658839065878,18.8257414129343,NA,NA,NA,17.7908002864814,NA,18.185165804775,15.9660773023337,17.2946117750938,17.7019494118978,17.4958940535581,17.8135181759601,NA,17.3790567846186,NA,17.0420761417914,18.4059308859258,NA,17.7893362288056,18.5536442919156,19.1767770031911,17.7922120126887,19.8858735896673,18.022936672389,17.3489010128168,18.1374614968318,16.5759823395317,20.7482198802094,NA,NA,19.3937109555621,19.1087720107951,15.9918760990034,18.5896292039955,18.0261721923934,20.0016926917527,19.4320749160628,19.181848641908,NA,16.5721524809763,NA,NA,15.7328828707764,NA,15.5650723194923,17.4622865807231,NA,19.8207944376829,19.9446505864505,19.5435038884142,17.5414445388497,16.935211100166,NA,20.6685716730738,21.0424128535666,20.8766166140209,19.6842572255677,NA,18.3328495140779,18.3282059541893,18.8954746972811,19.2854022188622,19.4647272084911,20.0157335470435
"C52631",16.5746674340019,NA,NA,NA,NA,17.9746498510947,18.2103812157308,16.3814415588211,NA,16.3090499625151,16.2697111211428,NA,NA,NA,NA,18.1195946863749,17.6698469955451,18.3437972943292,NA,18.2732583487518,18.9361461841807,19.0479705907202,19.2205412905772,16.8385145633586,18.423436028413,17.909529833568,17.884009495051,17.10363614442,NA,NA,NA,NA,NA,17.7720245519334,16.3071474329916,NA,NA,NA,15.9056220443697,NA,NA,15.4244943753819,NA,17.7842578165651,17.2868465027359,NA,17.5486187442978,17.7904248655155,18.1792482216554,NA,17.2404280044774,18.40718061428,18.4069938466261,19.9356441913419,17.1675357520468,17.7245937874658,NA,18.3426736983144,17.3094319439574,NA,NA,16.4675418704008,NA,NA,18.3698443852893,19.0498512077158,17.8483050665514,17.9040994853919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8516209555598,18.5102271671507,NA,NA,NA,18.6223199827065,17.4576213509578,16.0478055540076,17.0181784408385,17.3391192865211,16.8670977156923,NA,NA,18.0016775749469,17.9097056112156,NA,18.9914111241944,NA,NA,19.1652456076487,17.7419145990469,NA,18.9340766772737,NA,20.4789798997632,19.975092262457,NA,16.879296060393,NA,NA,NA,NA,16.9730695031175,NA,NA,18.4674383849219,NA,18.1426455735717,NA,18.4400621289953,NA,19.4884933088254,19.0510336499573,19.5951172239469,19.2965465800267,NA,20.4285953079912,17.9362813615676,NA,18.0579071345008,NA,NA,18.1811037157604
